Unnamed: 0,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,airline,flight_distance,flight_duration,aircraft_model_code,aircraft_model_name,capacity,flow
16828,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,CNS,Cairns Airport,-16.8858,145.755,Australia,Oceania,Australia and New Zealand,American Airlines,1225,2:57,763,Boeing 767-300,269,0
16829,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,CNS,Cairns Airport,-16.8858,145.755,Australia,Oceania,Australia and New Zealand,American Airlines,1225,2:57,737,Boeing 737,142,0
16830,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,8575,17:39,744,Boeing 747-400,524,0
16831,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,DRW,Darwin International Airport,-12.4147,130.877,Australia,Oceania,Australia and New Zealand,American Airlines,1959,4:25,737,Boeing 737,142,0
16832,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,HNL,Daniel K. Inouye International Airport,21.3206,-157.924,United States of America,Americas,Northern America,American Airlines,5074,10:38,763,Boeing 767-300,269,0
16833,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,7490,15:28,744,Boeing 747-400,524,0
16834,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,7490,15:28,380,Airbus A380,515,0
16835,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,MEL,Melbourne Airport,-37.6733,144.843,Australia,Oceania,Australia and New Zealand,American Airlines,438,1:22,737,Boeing 737,142,0
16836,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,PER,Perth Airport,-31.9403,115.967,Australia,Oceania,Australia and New Zealand,American Airlines,2035,4:34,330,Airbus A330,423,0
16837,SYD,Sydney Airport (Kingsford Smith Airport),-33.9461,151.177,Australia,Oceania,Australia and New Zealand,PER,Perth Airport,-31.9403,115.967,Australia,Oceania,Australia and New Zealand,American Airlines,2035,4:34,763,Boeing 767-300,269,0
16838,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,BOS,Logan International Airport,42.3643,-71.0052,United States of America,Americas,Northern America,American Airlines,263,1:01,DH3,De Havilland Canada DHC-8-200 Dash 8,39,0
16839,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,603,1:42,320,Airbus A320-100/200,180,0
16840,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,603,1:42,319,Airbus A319,160,0
16841,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,298,1:05,E70,Embraer 170,80,0
16842,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,298,1:05,CRJ,Canadair Regional Jet,100,0
16843,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,604,1:42,CR7,Canadair Regional Jet 700,78,0
16844,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,604,1:42,ER4,Embraer RJ145 Amazon,50,0
16845,SYR,Syracuse Hancock International Airport,43.1112,-76.1063,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,228,0:57,DH3,De Havilland Canada DHC-8-200 Dash 8,39,0
16846,TGU,Toncontin International Airport,14.0609,-87.2172,Honduras,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,926,2:21,757,Boeing 757,280,0
16847,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,386,1:16,CR7,Canadair Regional Jet 700,78,0
16848,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,386,1:16,CRJ,Canadair Regional Jet,100,0
16849,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,716,1:55,CRJ,Canadair Regional Jet,100,0
16850,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,765,2:01,ERD,Embraer RJ140,50,0
16851,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,765,2:01,ER4,Embraer RJ145 Amazon,50,0
16852,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,402,1:18,ERD,Embraer RJ140,50,0
16853,TLH,Tallahassee International Airport,30.3965,-84.3503,United States of America,Americas,Northern America,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,402,1:18,ER4,Embraer RJ145 Amazon,50,0
16854,TLS,Toulouse-Blagnac Airport,43.6291,1.36382,France,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,548,1:35,320,Airbus A320-100/200,180,0
16855,TLS,Toulouse-Blagnac Airport,43.6291,1.36382,France,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,548,1:35,319,Airbus A319,160,0
16856,TLV,Ben Gurion Airport,32.0114,34.8867,Israel,Asia,Western Asia,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,5755,12:00,332,Airbus A330-200,406,0
16857,TOL,Toledo Express Airport,41.5868,-83.8078,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,212,0:55,ER4,Embraer RJ145 Amazon,50,0
16858,TOL,Toledo Express Airport,41.5868,-83.8078,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,212,0:55,ERD,Embraer RJ140,50,0
16859,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,508,1:30,320,Airbus A320-100/200,180,0
16860,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,508,1:30,737,Boeing 737,142,0
16861,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,508,1:30,321,Airbus A321-100/200,240,0
16862,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,508,1:30,319,Airbus A319,160,0
16863,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,814,2:07,319,Airbus A319,160,0
16864,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,926,2:21,738,Boeing 737-800,189,0
16865,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,926,2:21,M83,McDonnell Douglas MD83,186,0
16866,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,926,2:21,M80,McDonnell Douglas MD80,172,0
16867,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,1005,2:30,CR7,Canadair Regional Jet 700,78,0
16868,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,LGW,Gatwick Airport,51.1481,-0.190278,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,4416,9:19,777,Boeing 777,451,0
16869,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,204,0:54,738,Boeing 737-800,189,0
16870,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1013,2:31,738,Boeing 737-800,189,0
16871,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1013,2:31,M83,McDonnell Douglas MD83,186,0
16872,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1013,2:31,M80,McDonnell Douglas MD80,172,0
16873,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,920,2:20,737,Boeing 737,142,0
16874,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,920,2:20,321,Airbus A321-100/200,240,0
16875,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,920,2:20,319,Airbus A319,160,0
16876,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,920,2:20,320,Airbus A320-100/200,180,0
16877,TPA,Tampa International Airport,27.9755,-82.5332,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,1784,4:04,320,Airbus A320-100/200,180,0
16878,TPE,Taiwan Taoyuan International Airport,25.0777,121.233,"Taiwan, Province of China",,,NRT,Narita International Airport,35.7653,140.386,Japan,Asia,Eastern Asia,American Airlines,1354,3:12,737,Boeing 737,142,0
16879,TRC,Francisco Sarabia International Airport,25.5683,-103.411,Mexico,Americas,Latin America and the Caribbean,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,634,1:46,ER4,Embraer RJ145 Amazon,50,0
16880,TRI,Tri-Cities Regional Airport,36.4752,-82.4074,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,119,0:44,DH3,De Havilland Canada DHC-8-200 Dash 8,39,0
16881,TRI,Tri-Cities Regional Airport,36.4752,-82.4074,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,119,0:44,DH8,De Havilland Canada DHC-8 Dash 8,78,0
16882,TSV,Townsville Airport,-19.2525,146.765,Australia,Oceania,Australia and New Zealand,BNE,Brisbane Airport,-27.3842,153.117,Australia,Oceania,Australia and New Zealand,American Airlines,690,1:52,737,Boeing 737,142,0
16883,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,237,0:58,M80,McDonnell Douglas MD80,172,0
16884,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,237,0:58,738,Boeing 737-800,189,0
16885,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,237,0:58,M83,McDonnell Douglas MD83,186,0
16886,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,237,0:58,757,Boeing 757,280,0
16887,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1167,2:50,738,Boeing 737-800,189,0
16888,TUL,Tulsa International Airport,36.1984,-95.8881,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,584,1:40,738,Boeing 737-800,189,0
16889,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,810,2:07,M80,McDonnell Douglas MD80,172,0
16890,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,810,2:07,M83,McDonnell Douglas MD83,186,0
16891,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,450,1:24,CRJ,Canadair Regional Jet,100,0
16892,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1434,3:22,M83,McDonnell Douglas MD83,186,0
16893,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1434,3:22,M80,McDonnell Douglas MD80,172,0
16894,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,110,0:43,CR9,Canadair Regional Jet 900,90,0
16895,TUS,Tucson International Airport,32.1161,-110.941,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,110,0:43,CRJ,Canadair Regional Jet,100,0
16896,TVC,Cherry Capital Airport,44.7414,-85.5822,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,223,0:56,ERD,Embraer RJ140,50,0
16897,TVC,Cherry Capital Airport,44.7414,-85.5822,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,223,0:56,ER4,Embraer RJ145 Amazon,50,0
16898,TXK,Texarkana Regional Airport (Webb Field),33.4537,-93.991,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,180,0:51,ERD,Embraer RJ140,50,0
16899,TXK,Texarkana Regional Airport (Webb Field),33.4537,-93.991,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,180,0:51,ER4,Embraer RJ145 Amazon,50,0
16900,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,3954,8:24,330,Airbus A330,423,0
16901,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,588,1:40,320,Airbus A320-100/200,180,0
16902,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,588,1:40,319,Airbus A319,160,0
16903,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,588,1:40,321,Airbus A321-100/200,240,0
16904,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,4962,10:25,330,Airbus A330,423,0
16905,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,4397,9:17,330,Airbus A330,423,0
16906,TYR,Tyler Pounds Regional Airport,32.3541,-95.4024,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,102,0:42,ERD,Embraer RJ140,50,0
16907,TYR,Tyler Pounds Regional Airport,32.3541,-95.4024,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,102,0:42,ER4,Embraer RJ145 Amazon,50,0
16908,TYR,Tyler Pounds Regional Airport,32.3541,-95.4024,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,102,0:42,CRJ,Canadair Regional Jet,100,0
16909,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,176,0:51,CR7,Canadair Regional Jet 700,78,0
16910,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,176,0:51,CRJ,Canadair Regional Jet,100,0
16911,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,435,1:22,CRJ,Canadair Regional Jet,100,0
16912,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,769,2:02,ER4,Embraer RJ145 Amazon,50,0
16913,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,769,2:02,CRJ,Canadair Regional Jet,100,0
16914,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,769,2:02,ERD,Embraer RJ140,50,0
16915,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,American Airlines,646,1:47,ERD,Embraer RJ140,50,0
16916,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,474,1:26,ERD,Embraer RJ140,50,0
16917,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,474,1:26,ER4,Embraer RJ145 Amazon,50,0
16918,TYS,McGhee Tyson Airport,35.811,-83.994,United States of America,Americas,Northern America,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,553,1:36,CRJ,Canadair Regional Jet,100,0
16919,UIO,Mariscal Sucre International Airport,-0.129167,-78.3575,Ecuador,Americas,Latin America and the Caribbean,GYE,Jose Joaquin de Olmedo International Airport,-2.15742,-79.8836,Ecuador,Americas,Latin America and the Caribbean,American Airlines,175,0:51,319,Airbus A319,160,0
16920,UIO,Mariscal Sucre International Airport,-0.129167,-78.3575,Ecuador,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1794,4:05,757,Boeing 757,280,0
16921,UVF,Hewanorra International Airport,13.7332,-60.9526,Saint Lucia,Americas,Latin America and the Caribbean,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1935,4:22,320,Airbus A320-100/200,180,0
16922,UVF,Hewanorra International Airport,13.7332,-60.9526,Saint Lucia,Americas,Latin America and the Caribbean,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1935,4:22,319,Airbus A319,160,0
16923,UVF,Hewanorra International Airport,13.7332,-60.9526,Saint Lucia,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1504,3:30,757,Boeing 757,280,0
16924,VCE,Venice Marco Polo Airport,45.5053,12.3519,Italy,Europe,Southern Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,715,1:55,320,Airbus A320-100/200,180,0
16925,VCE,Venice Marco Polo Airport,45.5053,12.3519,Italy,Europe,Southern Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,715,1:55,319,Airbus A319,160,0
16926,VCE,Venice Marco Polo Airport,45.5053,12.3519,Italy,Europe,Southern Europe,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,4234,8:58,332,Airbus A330-200,406,0
16927,VIE,Vienna International Airport,48.1103,16.5697,Austria,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,791,2:04,320,Airbus A320-100/200,180,0
16928,VIJ,Virgin Gorda Airport,18.4464,-64.4275,Virgin Islands (British),Americas,Latin America and the Caribbean,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,American Airlines,103,0:42,DHT,De Havilland Canada DHC-6 Twin Otter,19,0
16929,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,459,1:25,CRJ,Canadair Regional Jet,100,0
16930,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,459,1:25,CR7,Canadair Regional Jet 700,78,0
16931,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378,United States of America,Americas,Northern America,American Airlines,789,2:04,CRJ,Canadair Regional Jet,100,0
16932,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,639,1:46,CRJ,Canadair Regional Jet,100,0
16933,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,639,1:46,ER4,Embraer RJ145 Amazon,50,0
16934,VPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,639,1:46,ERD,Embraer RJ140,50,0
16935,VQS,Antonio Rivera Rodriguez Airport,18.1348,-65.4936,United States of America,Americas,Northern America,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,American Airlines,44,0:35,DHT,De Havilland Canada DHC-6 Twin Otter,19,0
16936,VVI,Viru Viru International Airport,-17.6448,-63.1354,"Bolivia, Plurinational State of",Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,3213,6:55,757,Boeing 757,280,0
16937,WAW,Warsaw Chopin Airport,52.1657,20.9671,Poland,Europe,Eastern Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,American Airlines,912,2:19,320,Airbus A320-100/200,180,0
16938,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,751,2:00,CR7,Canadair Regional Jet 700,78,0
16939,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,751,2:00,CRJ,Canadair Regional Jet,100,0
16940,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,280,1:03,M80,McDonnell Douglas MD80,172,0
16941,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,1367,3:14,CR7,Canadair Regional Jet 700,78,0
16942,XNA,Northwest Arkansas Regional Airport,36.2819,-94.3068,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,American Airlines,1143,2:47,CR7,Canadair Regional Jet 700,78,0
