,airline,flight_distance,flight_duration,aircraft_model_code,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,aircraft_model_name,capacity
2765,Lufthansa,976,2:27,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ISL,Istanbul Ataturk Airport,40.9769,28.8146,Türkiye,Asia,Western Asia,Airbus A320-100/200,180
2766,Lufthansa,4024,8:32,333,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Airbus A330-300,440
2767,Lufthansa,5244,10:59,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,JNB,O. R. Tambo International Airport,-26.1392,28.246,South Africa,Africa,Sub-Saharan Africa,Airbus A340-600,372
2768,Lufthansa,5244,10:59,343,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,JNB,O. R. Tambo International Airport,-26.1392,28.246,South Africa,Africa,Sub-Saharan Africa,Airbus A340-300,362
2769,Lufthansa,5244,10:59,332,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,JNB,O. R. Tambo International Airport,-26.1392,28.246,South Africa,Africa,Sub-Saharan Africa,Airbus A330-200,406
2770,Lufthansa,868,2:14,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KBP,Boryspil International Airport,50.345,30.8947,Ukraine,Europe,Eastern Europe,Airbus A319,160
2771,Lufthansa,868,2:14,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KBP,Boryspil International Airport,50.345,30.8947,Ukraine,Europe,Eastern Europe,Airbus A320-100/200,180
2772,Lufthansa,868,2:14,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KBP,Boryspil International Airport,50.345,30.8947,Ukraine,Europe,Eastern Europe,Airbus A321-100/200,240
2773,Lufthansa,934,2:22,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KLX,Kalamata International Airport,37.0683,22.0255,Greece,Europe,Southern Europe,Airbus A319,160
2774,Lufthansa,379,1:15,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KRK,John Paul II International Airport Krakow-Balice,50.0777,19.7848,Poland,Europe,Eastern Europe,Airbus A319,160
2775,Lufthansa,379,1:15,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KRK,John Paul II International Airport Krakow-Balice,50.0777,19.7848,Poland,Europe,Eastern Europe,Airbus A320-100/200,180
2776,Lufthansa,379,1:15,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,KRK,John Paul II International Airport Krakow-Balice,50.0777,19.7848,Poland,Europe,Eastern Europe,Embraer 195,124
2777,Lufthansa,5971,12:26,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,Airbus A340-600,372
2778,Lufthansa,1452,3:24,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LCA,Larnaca International Airport,34.8751,33.6249,Cyprus,Asia,Western Asia,Airbus A321-100/200,240
2779,Lufthansa,1081,2:39,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LED,Pulkovo Airport,59.8003,30.2625,Russian Federation,Europe,Eastern Europe,Airbus A321-100/200,240
2780,Lufthansa,1081,2:39,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LED,Pulkovo Airport,59.8003,30.2625,Russian Federation,Europe,Eastern Europe,Airbus A320-100/200,180
2781,Lufthansa,212,0:55,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LEJ,Leipzig/Halle Airport,51.4239,12.2364,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2782,Lufthansa,212,0:55,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LEJ,Leipzig/Halle Airport,51.4239,12.2364,Germany,Europe,Western Europe,Embraer 195,124
2783,Lufthansa,212,0:55,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LEJ,Leipzig/Halle Airport,51.4239,12.2364,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2784,Lufthansa,584,1:40,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A320-100/200,180
2785,Lufthansa,584,1:40,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A321-100/200,240
2786,Lufthansa,584,1:40,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A319,160
2787,Lufthansa,1231,2:57,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LIS,Lisbon Portela Airport,38.7813,-9.13592,Portugal,Europe,Southern Europe,Airbus A321-100/200,240
2788,Lufthansa,193,0:53,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LJU,Ljubljana Joze Pucnik Airport (Brnik Airport),46.2237,14.4576,Slovakia,Europe,Eastern Europe,Canadair Regional Jet 900,90
2789,Lufthansa,193,0:53,CR2,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LJU,Ljubljana Joze Pucnik Airport (Brnik Airport),46.2237,14.4576,Slovakia,Europe,Eastern Europe,Canadair Regional Jet 200,50
2790,Lufthansa,267,1:02,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LUX,Luxembourg Findel Airport,49.6233,6.20444,Luxembourg,Europe,Western Europe,Canadair Regional Jet 900,90
2791,Lufthansa,267,1:02,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LUX,Luxembourg Findel Airport,49.6233,6.20444,Luxembourg,Europe,Western Europe,Canadair Regional Jet 700,78
2792,Lufthansa,558,1:36,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LWO,Lviv Danylo Halytskyi International Airport,49.8125,23.9561,Ukraine,Europe,Eastern Europe,Canadair Regional Jet 700,78
2793,Lufthansa,558,1:36,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LWO,Lviv Danylo Halytskyi International Airport,49.8125,23.9561,Ukraine,Europe,Eastern Europe,Canadair Regional Jet 900,90
2794,Lufthansa,363,1:13,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LYS,Lyon-Saint-Exupery Airport,45.7256,5.08111,France,Europe,Western Europe,Embraer 195,124
2795,Lufthansa,363,1:13,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,LYS,Lyon-Saint-Exupery Airport,45.7256,5.08111,France,Europe,Western Europe,Canadair Regional Jet 900,90
2796,Lufthansa,929,2:21,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,Spain,Europe,Southern Europe,Airbus A321-100/200,240
2797,Lufthansa,929,2:21,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,Spain,Europe,Southern Europe,Airbus A320-100/200,180
2798,Lufthansa,929,2:21,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,Spain,Europe,Southern Europe,Airbus A319,160
2799,Lufthansa,701,1:54,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MAN,Manchester Airport,53.3537,-2.27495,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A319,160
2800,Lufthansa,701,1:54,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MAN,Manchester Airport,53.3537,-2.27495,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A320-100/200,180
2801,Lufthansa,6113,12:43,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MEX,Mexico City International Airport,19.4363,-99.0721,Mexico,Americas,Latin America and the Caribbean,Airbus A340-600,372
2802,Lufthansa,873,2:14,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MLA,Malta International Airport (Luqa Airport),35.8575,14.4775,Malta,Europe,Southern Europe,Airbus A319,160
2803,Lufthansa,873,2:14,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MLA,Malta International Airport (Luqa Airport),35.8575,14.4775,Malta,Europe,Southern Europe,Airbus A320-100/200,180
2804,Lufthansa,463,1:25,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MRS,Marseille Provence Airport,43.4393,5.22142,France,Europe,Western Europe,Canadair Regional Jet 900,90
2805,Lufthansa,463,1:25,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MRS,Marseille Provence Airport,43.4393,5.22142,France,Europe,Western Europe,Embraer 195,124
2806,Lufthansa,236,0:58,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,Embraer 195,124
2807,Lufthansa,530,1:33,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,NAP,Naples International Airport,40.886,14.2908,Italy,Europe,Southern Europe,Airbus A321-100/200,240
2808,Lufthansa,391,1:16,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,NCE,Nice Cote d'Azur Airport,43.6584,7.21587,France,Europe,Western Europe,Embraer 195,124
2809,Lufthansa,85,0:40,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2810,Lufthansa,85,0:40,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,NUE,Nuremberg Airport,49.4987,11.0781,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2811,Lufthansa,890,2:16,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ODS,Odessa International Airport,46.4268,30.6765,Ukraine,Europe,Eastern Europe,Canadair Regional Jet 900,90
2812,Lufthansa,890,2:16,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ODS,Odessa International Airport,46.4268,30.6765,Ukraine,Europe,Eastern Europe,Canadair Regional Jet 700,78
2813,Lufthansa,526,1:33,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OLB,Olbia Costa Smeralda Airport,40.8987,9.51763,Italy,Europe,Southern Europe,Embraer 195,124
2814,Lufthansa,4514,9:31,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,Airbus A340-600,372
2815,Lufthansa,813,2:07,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,Airbus A319,160
2816,Lufthansa,813,2:07,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,Embraer 195,124
2817,Lufthansa,813,2:07,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,Airbus A320-100/200,180
2818,Lufthansa,813,2:07,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,Airbus A321-100/200,240
2819,Lufthansa,727,1:57,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,Airbus A320-100/200,180
2820,Lufthansa,727,1:57,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,Airbus A321-100/200,240
2821,Lufthansa,265,1:01,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PAD,Paderborn Lippstadt Airport,51.6141,8.61632,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2822,Lufthansa,265,1:01,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PAD,Paderborn Lippstadt Airport,51.6141,8.61632,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2823,Lufthansa,4794,10:05,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PEK,Beijing Capital International Airport,40.0725,116.598,China,Asia,Eastern Asia,Airbus A340-600,372
2824,Lufthansa,755,2:00,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,Airbus A320-100/200,180
2825,Lufthansa,755,2:00,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,Airbus A319,160
2826,Lufthansa,755,2:00,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PMI,Palma de Mallorca Airport,39.5517,2.73881,Spain,Europe,Southern Europe,Airbus A321-100/200,240
2827,Lufthansa,705,1:54,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091,Italy,Europe,Southern Europe,Embraer 195,124
2828,Lufthansa,705,1:54,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091,Italy,Europe,Southern Europe,Airbus A319,160
2829,Lufthansa,357,1:12,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,POZ,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,Poland,Europe,Eastern Europe,Canadair Regional Jet 700,78
2830,Lufthansa,357,1:12,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,POZ,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,Poland,Europe,Eastern Europe,Canadair Regional Jet 900,90
2831,Lufthansa,164,0:49,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,Embraer 195,124
2832,Lufthansa,164,0:49,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PRG,Vaclav Havel Airport Prague,50.1008,14.26,Czechia,Europe,Eastern Europe,Canadair Regional Jet 900,90
2833,Lufthansa,329,1:09,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PSA,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927,Italy,Europe,Southern Europe,Canadair Regional Jet 900,90
2834,Lufthansa,329,1:09,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PSA,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927,Italy,Europe,Southern Europe,Embraer 195,124
2835,Lufthansa,5451,11:24,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,PVG,Shanghai Pudong International Airport,31.1434,121.805,China,Asia,Eastern Asia,Airbus A340-600,372
2836,Lufthansa,384,1:16,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,RLG,Rostock-Laage Airport,53.9182,12.2783,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2837,Lufthansa,384,1:16,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,RLG,Rostock-Laage Airport,53.9182,12.2783,Germany,Europe,Western Europe,Embraer 195,124
2838,Lufthansa,409,1:19,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,RTM,Rotterdam The Hague Airport,51.9569,4.43722,"Netherlands, Kingdom of the",Europe,Western Europe,Canadair Regional Jet 700,78
2839,Lufthansa,409,1:19,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,RTM,Rotterdam The Hague Airport,51.9569,4.43722,"Netherlands, Kingdom of the",Europe,Western Europe,Canadair Regional Jet 900,90
2840,Lufthansa,2483,5:27,333,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,RUH,King Khalid International Airport,24.9576,46.6988,Saudi Arabia,Asia,Western Asia,Airbus A330-300,440
2841,Lufthansa,604,1:42,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SBZ,Sibiu International Airport,45.7856,24.0913,Romania,Europe,Eastern Europe,Canadair Regional Jet 900,90
2842,Lufthansa,5860,12:13,346,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SFO,San Francisco International Airport,37.619,-122.375,United States of America,Americas,Northern America,Airbus A340-600,372
2843,Lufthansa,442,1:23,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SJJ,Sarajevo International Airport,43.8246,18.3315,Bosnia and Herzegovina,Europe,Southern Europe,Airbus A319,160
2844,Lufthansa,442,1:23,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SJJ,Sarajevo International Airport,43.8246,18.3315,Bosnia and Herzegovina,Europe,Southern Europe,Embraer 195,124
2845,Lufthansa,771,2:02,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SKG,Thessaloniki Airport,40.5197,22.9709,Greece,Europe,Southern Europe,Airbus A320-100/200,180
2846,Lufthansa,683,1:51,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SOF,Sofia Airport,42.6967,23.4114,Bulgaria,Europe,Eastern Europe,Airbus A321-100/200,240
2847,Lufthansa,683,1:51,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SOF,Sofia Airport,42.6967,23.4114,Bulgaria,Europe,Eastern Europe,Airbus A320-100/200,180
2848,Lufthansa,396,1:17,DH4,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SPU,Split Airport,43.5389,16.298,Croatia,Europe,Southern Europe,De Havilland Canada DHC-8-400 Dash 8Q,78
2849,Lufthansa,396,1:17,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SPU,Split Airport,43.5389,16.298,Croatia,Europe,Southern Europe,Canadair Regional Jet 900,90
2850,Lufthansa,119,0:44,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,STR,Stuttgart Airport,48.6899,9.22196,Germany,Europe,Western Europe,Canadair Regional Jet 900,90
2851,Lufthansa,119,0:44,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,STR,Stuttgart Airport,48.6899,9.22196,Germany,Europe,Western Europe,Canadair Regional Jet 700,78
2852,Lufthansa,119,0:44,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,STR,Stuttgart Airport,48.6899,9.22196,Germany,Europe,Western Europe,Embraer 195,124
2853,Lufthansa,689,1:52,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,SUF,Lamezia Terme International Airport,38.9054,16.2423,Italy,Europe,Southern Europe,Airbus A319,160
2854,Lufthansa,1669,3:50,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TBS,Tbilisi International Airport,41.6692,44.9547,Georgia,Asia,Western Asia,Airbus A319,160
2855,Lufthansa,616,1:43,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TIA,Tirana International Airport,41.4147,19.7206,"Iran, Islamic Republic of",Asia,Southern Asia,Embraer 195,124
2856,Lufthansa,596,1:41,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TLS,Toulouse-Blagnac Airport,43.6291,1.36382,France,Europe,Western Europe,Embraer 195,124
2857,Lufthansa,596,1:41,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TLS,Toulouse-Blagnac Airport,43.6291,1.36382,France,Europe,Western Europe,Airbus A319,160
2858,Lufthansa,596,1:41,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TLS,Toulouse-Blagnac Airport,43.6291,1.36382,France,Europe,Western Europe,Canadair Regional Jet 900,90
2859,Lufthansa,1648,3:47,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TLV,Ben Gurion Airport,32.0114,34.8867,Israel,Asia,Western Asia,Airbus A321-100/200,240
2860,Lufthansa,292,1:05,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TRN,Turin Airport (Caselle Airport),45.2008,7.64963,Italy,Europe,Southern Europe,Embraer 195,124
2861,Lufthansa,191,0:52,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TRS,Trieste - Friuli Venezia Giulia Airport,45.8275,13.4722,Italy,Europe,Southern Europe,Canadair Regional Jet 900,90
2862,Lufthansa,191,0:52,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TRS,Trieste - Friuli Venezia Giulia Airport,45.8275,13.4722,Italy,Europe,Southern Europe,Canadair Regional Jet 700,78
2863,Lufthansa,481,1:27,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TSR,Timisoara Traian Vuia International Airport,45.8099,21.3379,Romania,Europe,Eastern Europe,Canadair Regional Jet 900,90
2864,Lufthansa,481,1:27,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TSR,Timisoara Traian Vuia International Airport,45.8099,21.3379,Romania,Europe,Eastern Europe,Embraer 195,124
2865,Lufthansa,297,1:05,320,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,Airbus A320-100/200,180
2866,Lufthansa,297,1:05,321,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,Airbus A321-100/200,240
2867,Lufthansa,297,1:05,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,Airbus A319,160
2868,Lufthansa,198,0:53,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VCE,Venice Marco Polo Airport,45.5053,12.3519,Italy,Europe,Southern Europe,Embraer 195,124
2869,Lufthansa,220,0:56,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VIE,Vienna International Airport,48.1103,16.5697,Austria,Europe,Western Europe,Embraer 195,124
2870,Lufthansa,220,0:56,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VIE,Vienna International Airport,48.1103,16.5697,Austria,Europe,Western Europe,Airbus A319,160
2871,Lufthansa,220,0:56,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VIE,Vienna International Airport,48.1103,16.5697,Austria,Europe,Western Europe,Canadair Regional Jet 900,90
2872,Lufthansa,862,2:13,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VLC,Valencia Airport,39.4893,-0.481625,Spain,Europe,Southern Europe,Airbus A319,160
2873,Lufthansa,208,0:54,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,VRN,Verona Villafranca Airport,45.3957,10.8885,Italy,Europe,Southern Europe,Embraer 195,124
2874,Lufthansa,482,1:27,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,WAW,Warsaw Chopin Airport,52.1657,20.9671,Poland,Europe,Eastern Europe,Embraer 195,124
2875,Lufthansa,296,1:05,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,WRO,Copernicus Airport Wroclaw,51.1027,16.8858,Poland,Europe,Eastern Europe,Canadair Regional Jet 900,90
2876,Lufthansa,296,1:05,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,WRO,Copernicus Airport Wroclaw,51.1027,16.8858,Poland,Europe,Eastern Europe,Embraer 195,124
2877,Lufthansa,296,1:05,CR7,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,WRO,Copernicus Airport Wroclaw,51.1027,16.8858,Poland,Europe,Eastern Europe,Canadair Regional Jet 700,78
2878,Lufthansa,3819,8:08,333,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,Airbus A330-300,440
2879,Lufthansa,5179,10:51,333,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,YVR,Vancouver International Airport,49.1939,-123.184,Canada,Americas,Northern America,Airbus A330-300,440
2880,Lufthansa,4124,8:44,77W,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Boeing 777-300ER,396
2881,Lufthansa,338,1:10,DH4,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZAD,Zadar Airport,44.1083,15.3467,Croatia,Europe,Southern Europe,De Havilland Canada DHC-8-400 Dash 8Q,78
2882,Lufthansa,270,1:02,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZAG,Zagreb Airport,45.7429,16.0688,Croatia,Europe,Southern Europe,Embraer 195,124
2883,Lufthansa,270,1:02,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZAG,Zagreb Airport,45.7429,16.0688,Croatia,Europe,Southern Europe,Canadair Regional Jet 900,90
2884,Lufthansa,161,0:49,E95,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Embraer 195,124
2885,Lufthansa,161,0:49,319,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Airbus A319,160
2886,Lufthansa,161,0:49,CR9,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Canadair Regional Jet 900,90
2887,Lufthansa,412,1:19,319,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444,Belgium,Europe,Western Europe,Airbus A319,160
2888,Lufthansa,412,1:19,AR1,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444,Belgium,Europe,Western Europe,Avro RJ100 Avroliner,100
2889,Lufthansa,3997,8:29,764,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,Boeing 767-400,330
